Temperature,Pressure,Humidity,Vaccum,Energy
29.88,1011.14,55.78,68.08,429.33
5.65,1022.46,85.17,40.72,487.09
9.2,1013.19,91.25,39.82,482.89
18.85,1009.06,84.75,44.63,456.72
28.16,1009.19,62.53,61.47,442.48
13.15,1014.51,99.53,42.44,469.34
16.97,1012.31,82.65,50.9,463.28
17.33,1007.97,50.33,42.28,462.26
17.39,1013.94,82.73,46.21,454.06
26.26,1013.58,52.72,65.06,440.92
13.72,1014.07,77,45.01,464.59
10.99,1020.67,90.09,44.63,473.29
8.94,1022.55,90.74,41.74,483.53
22.5,1010.31,72.17,59.43,441.92
23.62,1013.18,50.57,68.63,447.3
17.17,1018.72,83.58,44.68,462.53
12.47,1012.74,82.89,38.25,469.56
16.65,1010.6,95.69,46.18,465.6
24.56,1006.81,89.59,71.94,437.97
25.49,1007.89,57.04,47.45,444.52
7.33,1018.96,80.76,40,478.16
20.52,1015.9,68.1,43.79,463.93
13.61,1020.49,75.09,41.16,462.67
22.5,1014.11,65.08,45.38,458.19
28.24,1013.43,48.74,65.27,439.36
30.04,1017.65,52.84,67.25,435.17
14.38,1024.59,81.68,44.84,471.6
24.78,1013.96,43.7,68.63,448.43
19.99,1003.15,87.55,40.79,455.28
16.01,1017.12,62.43,43.69,465.89
29.09,1006.86,65.47,72.43,427.3
13.31,1017.73,84.48,40.03,470.31
33.34,1007.65,42.72,69.88,437.84
26.88,1013.54,58.13,59.21,437.11
15.69,1022.63,87.71,37.87,462.16
27.58,1010.83,94.98,78.05,431.95
20.51,1020.65,75.36,63.86,447.18
13.56,1016.61,78.35,39.52,470.67
22.64,1012.58,83.55,59.27,446.2
30.29,1010.01,54.03,71.58,434.27
10.15,1015.86,97.4,41.62,463.89
23.07,1015.7,75.47,57.5,447.49
7.29,1023.01,90.78,40.96,488.65
25.34,1008.4,74.79,69.48,433.81
19.66,1017.17,84.16,58.79,447.93
17.77,1019.57,79.89,56.53,457.94
14.34,1031.75,66.81,42.86,466.17
14.4,1010.3,89.72,42.99,469.34
18.31,1020.38,79.02,62.1,455.24
13.56,1017.73,83.76,40.03,472.59
6.17,1002.49,87.59,41.31,481.27
25.04,1005.56,66.53,51.95,449.45
14.49,1000.5,82.17,41.16,465.24
22.31,1010.64,56.44,43.43,449.67
16.38,1013.6,73.67,46.97,459.87
23.48,1015.82,60.83,65.12,445.66
11.58,1005.17,86.55,39.69,469.6
14.74,1023.13,86.31,43.99,461.82
15.33,1008.19,66.15,42.28,465.2
26.14,1007.1,88.27,69.14,439.03
32.86,1008.43,46.78,68.51,432.38
28.88,1010.16,56.34,63.76,435.54
27.59,1013.1,51.61,54.2,439.31
21.85,1010.89,79.4,69.94,443
6.58,1014.03,84.95,43.02,488.22
20.38,1017.85,75.56,62.52,456.56
9.53,1018.43,75.33,38.18,476.54
16.76,1014.13,81.87,53.16,457.98
32.31,1006.11,71.78,68.94,431.14
10.22,1025.05,96.05,39.96,471.36
10.72,1015.35,86.43,39.35,480.18
21.68,1021.09,70.88,64.15,454.32
21.13,1007.43,88.72,51.43,445.4
29.14,1010.15,54.87,75.23,434.82
12.04,1016.58,80.16,43.69,474.97
10.1,1024.29,85.94,41.4,474.28
28.72,1005.82,46.52,68.14,443.26
28.84,1009.7,59,60.23,437.82
18.68,1004.65,88.27,52.84,450.19
16.5,1020.58,64.11,44.63,458.78
27.18,1012.81,61.27,64.44,440.3
20.08,1017.32,81.59,58.79,451.21
19.64,1020.79,73.88,56.65,456.03
27.77,1010.88,66.45,62.26,430.19
31.4,1008.44,74.77,71.06,433.34
3.68,1011.31,84.05,39.64,490.02
11.89,1019.53,89.48,40.03,471.85
7.63,1023.13,81.01,40.56,486.7
26.38,1010.04,69.45,71.73,431.66
22.89,1014.55,48.21,48.98,448.56
17.98,1018.29,83.46,53.29,455.71
14.22,1006.26,88.05,48.6,459.69
22.35,1017.92,68.18,57.76,453.74
22.2,1009.82,78.43,57.17,447.75
16.89,1015.19,70.39,49.21,458.25
22.51,1018.35,71.97,59.21,444.66
15.11,1007.53,85.75,42.99,466.25
25.15,1007.42,85.48,73.67,435.9
15.47,1021.59,81.74,44.9,465.61
11.1,1021.29,86.58,40,477.2
20.78,1018.66,80.4,60.84,445.82
20.94,1012.43,78.2,68.12,446.41
5.52,1012.77,93.82,42.85,478.98
16.19,1007.37,92.4,36.99,462.94
27.06,1009.24,90.31,72.58,429.18
19.92,1014.32,64.99,48.98,455.57
18.53,1019.84,75.22,61.27,454.72
12.21,1012.88,85.19,41.67,475.07
11.59,1014.96,86.22,40.05,474.46
26.61,1007.71,75.82,72.43,427.61
18.4,1024.88,64.89,44.92,458.36
24.8,1016.74,65.72,66.51,441.34
25.47,1007.27,65.91,60.75,438.42
28.57,1003.16,76.14,75.33,431.58
31.01,1010.92,48.61,73.5,432.41
24.38,1009.85,74.46,57.17,444.59
28.46,1010.2,63.38,60.23,439.88
18.16,1008.64,75.22,43.72,454.98
10.6,1018.38,87.92,41.17,478.47
24.19,1007.37,70.83,68.94,439.52
12.2,1018.07,54.83,39.72,471.33
27.95,1010.42,58.01,73.5,435.45
30.38,1010.17,50.45,71.58,433.75
28.48,1013.14,49.51,54.2,440.55
11.3,1019.56,99.83,43.14,469.73
29.19,1008.28,55.42,70.32,427.9
30.75,1006.47,48.06,71.22,437.96
12.37,1009.1,76.06,43.22,468.49
25.75,1014.75,53.3,60.95,443.73
28.18,1006.84,75.55,67.17,438.49
21.89,1016.11,77.88,74.93,448.47
24.79,1008.78,61.88,50.78,445.3
30.86,1011.88,62.68,70.32,433.71
13.51,1009.63,75.02,43.22,465.89
29.35,1010.46,46.2,68.31,445.86
19.98,1017.72,90.71,60.77,448.46
21.77,1013.03,67.44,42.23,462.51
12.43,1011.87,80.57,41.62,460.61
3.4,1011.1,83.43,39.64,459.86
24.73,1010.15,79.83,74.22,436.55
25.54,1009.28,73.5,70.47,436.16
25.88,1009.48,77.17,63.73,438.42
23.07,1008.64,83.37,70.47,439.04
30.66,1007.6,72.08,70.98,435.66
13.77,1020.63,72.94,41.58,459.75
12.57,1023.2,56.85,43.8,466.68
31.1,1008.09,45.87,71.32,437.54
22.24,1012.97,89.54,64.27,443.76
29.08,1006.14,40.09,52.84,438.24
19.35,1002.5,51.24,39.72,455.29
28.88,1007.16,46.6,54.89,440.99
31.7,1006.26,58.18,70.36,438.38
13.25,1024.11,89.34,44.92,469.18
18.55,1002.02,65.16,41.1,459.97
28.69,1009.22,68.35,71.29,433.07
13.74,1029.54,70,42.74,465.92
23.97,1010.54,84.65,64.33,443.87
18.44,1001.14,66.83,39.72,460.44
16.88,1014.01,82.1,56.89,457
12.82,1018.53,88.46,46.18,466.06
7.18,1016.49,70.37,38.56,487.63
24.34,1019.7,61.44,62.96,446.09
26.63,1010.86,70.82,62.44,438.25
11.43,1022.81,92.04,41.16,466.86
27.24,1017.78,69.6,66.75,433.65
15.01,1018.21,73.22,42.77,462.6
11.21,1016.45,86.14,40.75,479.2
31.46,1010.75,54.88,71.8,434.96
13.65,1015.41,87.67,42.86,471.75
9.57,1013.12,89.15,39.82,468.02
11.46,1014.3,63.24,44.85,475.33
25.03,1017.69,59.23,60.84,441.58
14.6,1023.58,88.21,44.84,464.88
28.88,1015.25,47.73,73.68,432.93
13.82,1023.72,95.24,44.84,467.95
7.87,1020.91,87.64,41.06,486.57
2.34,1028.47,69.68,39.42,490.34
23.58,1010.95,76.32,70.04,435.47
21.49,1009.07,92.25,70.32,443.04
15.84,1009.69,62.81,41.66,465.5
25.82,1013.64,66.4,61.08,448.46
10.18,1015.79,81.42,40.81,475.13
28.4,1009.76,70.4,69.34,436.5
12.35,1021.99,55.38,41.38,474.94
16.52,1015.08,58.36,43.7,466.73
9.6,1017.66,92.27,42.03,474.65
7.54,1016.49,69.1,38.56,486.76
8.04,1029.7,92.21,41.92,482.58
11.82,1020.74,91.14,41.26,466.95
21.62,1020.06,85.09,48.78,448.52
15.41,1007.69,65.17,44.78,456.83
26.47,1013.72,79.4,63.13,441.81
31.5,1011.72,56.42,74.16,436.43
12.24,1007.9,94.28,49.83,466.83
13.52,1015.81,65.97,41.44,472.11
10.02,1016.34,79.98,39.66,480.05
21.01,1010.61,64.12,44.05,445.07
8.35,1022.78,97.34,43.52,479.31
14.12,1016.79,75.89,39.52,472.32
35.2,1006.56,45.72,73.56,434.37
25.28,1002.28,89.43,72.39,432.52
14.3,1020.6,65.38,41.93,471.32
19.32,1016.86,68.2,52.9,457.66
22.04,1013.25,56.15,69.51,446.34
28.07,1010.58,64.11,66.17,443.77
23.09,1015.02,68.78,60.95,450.31
27.17,1013.03,70.43,61.25,435.9
26.44,1004.55,85.53,71.64,435.61
27.23,1005.69,58.91,44.05,440.2
17.68,1011.24,61.37,40.89,462.08
27.18,1008.99,94.32,79.05,434.01
27.89,1012.78,48.72,68.12,435.69
13.5,1016.2,77.46,54.3,468.92
28.11,1010.51,65.16,66.17,444.2
28.75,1010.33,46.55,70.02,440.31
25.56,1005.41,85.75,74.99,433.63
12.84,1020.08,88.08,50.59,470.96
20.18,1020.3,77.1,56.53,454.14
25.65,1013.95,50.42,69.45,436.24
21.08,1012.28,45.25,52.05,453.4
14.33,1015.42,71.55,45.51,468.92
29.13,1010.51,52.94,62.26,436.37
31.73,1016.38,44.51,74.67,425.34
18,1013.02,82.47,53.16,455.69
12.39,1016.38,84.95,44.58,475.37
28.26,1012,68.35,63.13,440.58
14.59,1012.7,83.92,42.44,470.86
16.22,1020.04,91.73,46.36,460.73
25.99,1007.78,74.48,59.54,441.32
20.84,1016.96,75.05,59.8,451.13
26.85,1008.66,93.8,74.16,431.16
7.24,1019,68.69,39.04,485.57
14.01,1016.95,83.41,43.34,463.81
17.66,1020.5,71.33,44.9,457.11
11.6,1023.95,86.83,40.96,473.66
16.72,1007.75,56.79,44.78,453.39
12.77,1014.66,72.81,40.71,471.59
11.08,1014.45,74.99,38.16,473.32
8.96,1031.21,82.32,40.02,475.47
9.86,1018.49,98.71,41.01,467.37
17.18,1002.74,100.1,46,454.02
14.5,1016.81,62.89,53.82,464.27
24.01,1012.57,76.02,65.18,437.27
24.79,1009.32,61.46,67.83,438.36
11.67,1018.09,92.53,44.6,467.96
21.28,1011.06,90.12,70.32,439
20.96,1011.04,82.63,69.48,444.31
26.57,1002.31,92.51,73.21,431.68
16.43,1010.73,61.26,48.06,459.63
26.22,1015.17,47.25,65.34,444.06
24.88,1014.45,68.39,52.36,452.31
12.22,1021.25,80.83,40.71,477.07
22.28,1014.54,83.27,58.12,448.97
9.14,1015.22,78.06,37.36,491.97
27.34,1008.82,71.42,70.98,438.73
24.9,1011.06,65.14,58.49,444.19
13.26,1007.97,90.63,40.83,472.14
21.86,1015.83,63.36,64.45,457.8
18.55,1015.24,62.47,41.85,467.51
26.26,1003.85,81.94,74.9,437.44
5.15,1025.34,95.84,40.78,483.03
10.8,1011.99,87.54,39.58,478.24
27.99,1007.79,72.67,71.64,437.81
18.4,1011.51,98.07,50.16,453.78
15.17,1013.5,77.44,36.71,471.93
13.18,1007.67,95.44,40.83,472.36
30.37,1015.35,45.6,67.45,431.38
24.88,1006.85,87.32,71.94,433.3
14.87,1017.94,75.06,42.77,462.03
20.34,1012.76,91.05,69.45,442.73
5.71,1022.51,89.58,40.77,485.75
28.62,1008.12,65.39,79.74,436.12
12.75,1010.8,77.31,39.58,473.46
19.76,1010.48,46.57,48.92,456.69
19.75,1011.43,83.5,54.2,448.89
11.61,1019.57,58.82,41.17,476.81
9.63,1012.4,68.41,43.02,480.21
26.65,1015.32,53.95,63.78,440.26
24.63,1010.43,40.68,65.38,446.23
19.94,1020.48,76.43,56.53,453.8
15.18,1011.59,92.58,43.67,467.74
25.79,1014.39,60.49,63.9,442.7
12.64,1024.2,65.21,40.71,476.37
21.7,1009.12,91.3,70.32,438.52
12.19,1017.45,82.07,40.23,474.91
27.73,1007.47,59.42,67.69,431.72
20.83,1009.56,89.37,70.72,446.48
16.7,1011.2,96.84,46.18,456.2
8.27,1011,84.64,39.64,479.91
27.17,1015.67,49.03,67.45,429.87
14.92,1014.21,98.82,46.18,465.63
27.47,1006.1,70.2,66.86,437.45
9.72,1015.17,84.41,41.44,481.85
19.97,1008.75,92.7,50.78,446.57
18.37,1018.8,74.3,51.86,461.14
14.85,1025.38,53.29,40.8,471.78
22.92,1007.05,89.94,60.37,438.86
15.2,1005,88.4,40.55,465.09
28.07,1008.68,64.83,61.47,442.59
10.72,1019.68,60.71,41.17,479.21
16.09,1015.78,91.12,48.78,454.23
18.68,1018.16,75.01,53.29,459.89
14.48,1009.42,81.74,40.83,469.64
28.41,1008.94,56.56,61.47,442.54
24.03,1010.96,79.88,62.44,430.66
28.31,1011.89,69.77,74.33,428.46
21.79,1006.44,87.68,60.93,443.01
28.53,1004.46,68.03,69.84,427.72
9.84,1026.7,70.02,36.66,477.62
34.66,1012,32.19,74.33,425.89
21.99,1014.09,61.3,58.96,453.38
23.69,1007.19,86.73,73.67,437.57
21.94,1007.39,77.58,64.69,449.36
14.51,1006.27,91.65,49.83,460.45
13.72,1012.95,87.41,45.09,466.24
15.03,1025.07,83.25,43.71,463.12
6.99,1020.19,75.06,39.37,487.18
28.03,1005.52,58.16,68.67,438.8
10.9,1014.96,96.24,41.93,477.93
5.51,1022.28,84.5,41.03,491.84
17.02,1021.53,81.28,51.86,460
14.39,1019.77,85.7,44.21,465.03
24.05,1006.83,92.35,70.4,442.07
20.99,1008.55,75.14,50.78,449.07
21.02,1008.52,77.74,61.5,448.08
31.01,1000.93,62.96,69.13,425.69
12.38,1012.37,84.15,41.62,461.07
23.37,1008.01,81.28,70.94,441.56
12.22,1024.02,85.46,40.78,464.12
15.28,1012.55,69.65,48.14,460.75
25.09,1013.2,70.42,57.43,446.11
23.87,1012.96,76.05,50.39,452.59
15.43,1010.63,73.03,40.89,468.35
24.34,1018,73.44,48.78,448.54
25.09,1010.17,86.01,71.58,434.51
16.37,1014.89,74.84,53.16,459.52
11.8,1020,65.85,41.54,476.12
24.85,1006.5,68.37,68.37,442.66
17.16,1000.26,72.21,40.55,461.58
13.09,1017.61,82.38,54.3,471
10.25,1018.67,84.41,41.46,479.28
28.39,1014.52,66.48,65.51,438.78
31.55,1010.12,58.36,69.75,435.01
23.84,1013.1,44.72,49.21,445.44
14.46,1031.34,69.84,42.86,464.44
24.16,1013.88,58.96,65.06,442.32
20.82,1014.28,86.37,63.77,448.9
17,1005.32,100.1,49.78,453.77
11.45,1018.88,92.12,45.01,470.4
18.26,1014.04,69.7,58.96,457.43
10.74,1011.75,80.1,43.67,477.32
20.89,1006.12,59.12,67.71,445.39
11.82,1019.96,67.65,41.54,476.97
25.44,1013.82,55.72,65.06,440.09
29.92,1009.12,67.15,69.75,441.5
21.11,1011.6,80.44,58.49,449.16
14.6,1016.28,64.83,53.82,462.86
25.96,1016.95,49.47,63.78,443.8
18.32,1008.15,64.85,39.53,454.44
21.36,1007.6,72.37,68.28,445.91
15.7,1007.51,76.05,42.99,464.59
26.82,1005.93,60.81,75.08,441.14
15.22,1003.12,95.45,41.35,464.56
27.68,1008.28,70.9,69.34,436.37
27.14,1007.08,73.08,70.32,427.21
28.99,1012.79,41.9,54.2,442.6
32.55,1013.87,40.09,69.89,428.84
27.01,1016.72,47.89,63.78,442.6
6.31,1004.61,77.74,42.07,483.27
23.31,1017.14,64.35,60.08,452.65
10.66,1016.12,94.16,41.93,479.61
26.82,999.72,63.55,64.96,427.51
12.36,1013.05,88.4,45.09,467.2
10.2,1016.15,73.2,40.67,482.26
29.17,1004.51,82.02,74.34,433.03
12.03,1015.93,85.07,40.75,474.97
31.27,1009.45,57.01,69.13,425.48
24.8,1011.58,83.61,72.24,435.25
24.43,1008.03,85.56,72.43,434.71
24.14,1012.28,89.08,63.21,440.74
28.13,1007.17,51.66,56.9,436.95
19.15,1001.49,58.62,39.72,457.45
11.05,1016.55,87.08,40.75,478.07
25.23,1011.37,51.3,66.44,438.28
26.86,1007.18,72.38,70.47,434.59
12.15,1019.56,86.06,71.14,462.51
18.5,1015.81,64.78,41.85,466.8
21.93,1014.23,58.58,58.96,453.42
10.14,1018.12,94.32,45.01,473.56
14.04,1017.62,75.25,48.79,464.09
24.14,1016.56,58.08,60.07,440.17
13.48,1015.64,71.46,41.44,471.39
14.26,1017.24,81.54,43.34,464.62
19.99,1012.28,75.42,65.94,447.22
16.52,1014.68,76.82,53.16,457.81
22.75,1011.44,84.47,58.79,445.67
15.31,1016.46,84.64,40.66,458.26
21.33,1016.17,79.73,58.46,445.27
30.28,1016.45,55.76,74.67,428.27
19.08,1020.05,41.07,44.63,455.95
23.94,1008.18,71.87,51.95,451.84
21.12,1015.62,78.98,62.52,450.93
22.61,1018.81,83.27,60.27,440.98
14.85,1020.67,75.76,44.63,460.06
27.26,1014.07,66.58,63.77,436.01
31.96,1008.39,47.51,71.29,433.04
25.3,1015.91,69.71,58.46,439.25
24.49,1014.71,63.47,65.61,447.26
24.44,1008.38,91.66,72.99,435.47
17.89,1010.03,53.78,44.78,457.74
11.92,1022.96,60.49,43.8,470.33
23.34,1012.1,79.11,63.73,443.68
18.89,1012.38,71.96,66.86,454.02
18.63,1010.21,97.13,50.16,450.14
24.43,1015.59,59.99,60.07,444.71
9.83,1019.34,72.29,41.17,478.21
16.68,1018.39,76.48,43.14,459.83
22.29,1012.4,51.58,45.01,449.08
5.63,1013.35,77.67,39.22,486.83
13.72,1018.57,65.95,34.03,469.25
13.02,1015.24,80.05,45.51,468.46
8.9,1011.67,90.26,40.77,479.18
26.44,1009.52,81.75,71.73,430.55
27.07,1010.09,58.97,74.87,440.47
27.74,1009.58,50.29,70.32,433.47
31.5,1011.44,64.09,70.32,435.13
21.81,1011.97,64.72,43.77,453.13
15.86,1015.59,87.26,49.69,462.84
20.31,1009.7,86.53,69.94,446.87
23.23,1008.12,76.6,64.69,444.01
18.39,1006.53,100.09,52.08,449.96
30.68,1005.63,57.05,73.67,429.64
29.09,1005.99,41.39,67.07,429.93
27.35,1008.98,67.56,60.75,435.14
28.46,1005.67,71.21,73.67,429.15
31.21,1008.57,65.76,66.44,430.7
18.89,1018.47,84.85,63.09,450
26.71,1015.07,62.7,68.3,436.66
13.52,1017.91,90.21,42.07,464.07
24.17,1008.46,76.19,48.41,442.62
7.67,1016.25,77,41.66,485.03
19.44,1018.5,88.35,59.21,448.04
27,1004.86,82.2,69.4,433.83
18.16,1012.78,78.33,43.96,465.26
19.28,1013.77,64.24,65.46,448.91
15.43,1016.58,81.17,38.58,463.44
16.32,1021.3,72.6,43.5,460.07
33.12,1010.3,42.29,68.31,441.13
8.48,1013.5,66.51,38.5,485.29
20.76,1009.73,89.04,70.72,448.85
18.76,1016.27,64.7,52.9,458.26
24.5,1017.15,73.66,60.77,439.91
32.4,1004.44,34.53,68.14,425.91
17.82,1019.64,86.6,65.48,449.21
27.27,1006.36,62.12,67.9,436.64
20.14,1014.81,80.01,65.06,444.84
24.8,1018.56,62.05,65.48,442.02
26.42,1008.12,87.32,71.06,435.6
15.34,1012.08,100.12,41.96,468.33
28.66,1006.08,47.74,50.05,435.94
14.2,1025.64,61.02,52.75,465.48
26.12,1017.41,72.31,75.6,439.68
24.14,1007.33,73.27,62.66,439.93
23.43,1013.58,70.99,54.42,454.86
10.41,1022.02,84.56,36.71,474.2
23.27,1019.13,67.24,60.84,440.22
18.36,1013.14,79.89,53.16,457.94
15.8,1016.15,88.24,40.66,458.55
22.95,1013.87,80.37,63.94,447.13
19.79,1010.47,84.04,60.1,452.41
34.43,1010.17,34.09,68.51,431.39
26.31,1013.26,68.66,68.51,435.91
11.94,1018.69,85.33,44.6,468.53
10.82,1025.53,95.89,39.96,468.57
17.49,1001.73,73.15,40.55,462.37
26.23,1012.93,66.62,59.87,447.16
7.26,1014.86,97.82,41.22,488.75
9.42,1029.21,86.4,41.4,474.75
16.85,1008.82,80.81,39.64,464.2
26.31,1013.39,53.59,52.09,447.04
30.69,1013.9,42.85,69.89,431.01
16.55,1009.07,77.8,39.64,465.29
16.29,1013.79,99.15,50.88,456.28
12.49,1012.61,83.32,38.25,470.63
10.15,1019.56,81.79,41.46,479.32
21.71,1013.07,85.75,58.05,449.38
13.92,1029.36,70.86,44.47,467.29
24.04,1006.13,73.92,51.95,450.07
20.03,1013.47,86.66,69.45,441.54
31.7,1007.06,72.39,76.09,441.36
26,1007.99,87.07,69.88,434.79
25.35,1015.29,77.84,74.33,435.66
24.49,1017.09,64.02,49.82,451.42
24.27,1018.88,53.96,63.87,420.26
24.51,1016.11,61.7,58.79,443.5
12.06,1024.53,80.05,52.72,467.21
18.53,1014.24,74.29,48.98,452.73
18.31,1012.88,79.32,42.23,464.45
24.97,1018.64,52.01,63.86,441.61
10.02,1024.88,96.85,39.96,473.22
25.45,1011.44,80.54,72.24,434.92
26.74,1008.18,67.59,49.02,438.06
23.45,1005.23,76.17,51.95,449.07
11.1,1014.27,65.08,44.85,477.03
24.16,1018.09,63.49,60.29,446.17
5.45,1020.07,77.05,39.04,487.33
24.99,1006.95,79.63,51.43,441.45
18.32,1012.74,86.77,65.94,450.5
21.63,1009.44,76.89,71.85,434.1
8.53,1017.54,76.49,38.18,480.86
28.85,1011.69,51.8,59.27,440.3
23.23,1016.73,78.35,60.32,447.09
4.93,1015.65,71.47,38.44,485.01
18.76,1015.15,30.83,44.71,462.18
25.52,1007.33,85.12,67.17,440.02
12.38,1012.78,100.13,48.04,465.99
16.05,1010.67,79.36,43.14,463.06
26.75,1007.61,54.09,70.32,433.46
30.03,1011.41,53.82,68.84,439.31
24.78,1004.56,70.22,50.16,448.51
26.97,1009.43,53.96,64.45,443.75
27.98,1007.32,75.29,67.17,440.68
26.33,1011.9,52.1,61.41,452.79
11.34,1018.32,96.24,45.17,472.13
18.8,1009.65,46,44.78,462.79
5.23,1025.13,92.74,40.78,483.12
10.8,1010.7,82.62,39.28,478.8
19.32,1015.3,28.81,44.71,464.38
33.15,1003.72,53.98,70.4,430.15
12.8,1015.94,89.83,39.16,472.47
19.3,1014.83,66.71,46.93,456.62
26.33,1005.86,41.57,60.06,450.16
30.8,1007.06,63.09,70.94,432.44
21.52,1015.32,72.85,66.51,444.87
18.63,1007.98,79.9,45.87,453.79
16.69,1010.41,58.18,44.78,456.17
12.49,1011.37,82.68,41.62,461.35
32.06,1001.96,63.15,75.33,432.92
8.82,1014.95,81.54,43.56,482.71
25.14,1020.63,54,64.63,446.63
21.71,1015.74,89.76,60.27,441.19
19.65,1009.76,75.36,44.89,451.35
22.63,1013.62,56.67,58.96,451.41
11.82,1012.94,84.51,41.67,476.73
18.41,1009.75,77.24,44.89,448.88
32.09,1003.73,55.65,70.4,434.64
33.4,1009.17,57.01,70.8,432.46
11.83,1019.37,85.31,44.21,463.62
6.33,1012.06,93.16,39.33,492.22
15.02,1016.49,83.28,37.64,463.93
28.93,1009.48,56.4,74.78,437.34
14.81,1011.62,73.64,39.58,467.32
13.25,1010.8,77.81,41.62,457.64
18.27,1013.09,84.72,65.94,450.33
23.77,1006.67,84.09,51.43,441.54
12.8,1016.52,86.73,44.34,473.42
13.94,1004.83,81.2,47.83,465.13
16.44,1013.66,76.31,43.96,468.57
29.53,1013.22,59.75,64.44,440.1
29.1,1003.97,77.57,70.4,430.98
6.04,1027.92,87.12,41.14,481.37
25.11,1011.12,78.01,62.26,434.97
17.13,1014.15,73.6,42.86,463.09
20.54,1021.02,56,49.15,458.6
14.02,1028.02,68.97,44.47,465.93
10.22,1005.94,93.53,37.83,471.79
31.46,1009.26,59.61,77.17,435.56
23.64,1004.92,93.87,71.25,442.26
26.69,1012.55,57.59,59.21,436.33
25.1,1015.42,85.81,69.89,434.98
6.23,1022.49,93.15,40.96,488.82
13.74,1004.34,82.82,38.73,470.06
27.35,1008.43,70.65,61.47,443.67
26.84,1007.41,71.47,70.36,442.17
23.69,1009.32,89.7,77.54,440.21
21.06,1016.42,66.12,50.59,454.15
12.28,1012.69,70.23,43.67,475.08
22.35,1013.99,79.78,58.59,444.04
6.12,1014.77,88.15,40.81,487.24
32.31,1009.6,63.92,66.44,428.44
9.1,1025.28,68.78,39.42,471.85
12.99,1018.04,96.25,42.34,465.98
25.75,1008.33,77.12,71.14,433.64
22.92,1016.37,71.38,58.62,447.48
12.33,1011.84,80.01,39.28,476.49
13.66,1013.43,80.56,41.67,469.17
22.24,1015.93,62.25,60.07,446.14
13.48,1021.92,78.24,41.26,466.88
26.6,1011.97,61.3,63.07,442.25
31.82,1008.44,41.7,71.29,431.23
18.35,1019.97,78.36,62.1,455.29
31.44,1003.74,61.45,72.86,433.59
19.94,1008.78,92.07,50.78,449.6
18.13,1009.67,84.75,60.1,455.82
12.28,1019.19,95.8,42.34,467.03
18.6,1009.91,87.13,60.1,453.94
21.01,1010.93,78.6,60.1,450.99
27.64,1017.35,54.78,75.6,441.04
13.47,1026.09,82.96,41.14,463.67
7.96,1016.35,89.17,38.91,482.17
16.81,1008.7,98,45.87,455.96
22.69,1017.74,75.21,58.46,443.47
25.74,1007.7,67.56,68.94,433.45
5.75,1004.24,78.23,42.07,485.23
29.54,1005,69.69,74.99,432.94
27.36,1013.7,51.58,63.31,440.4
11.75,1018.99,57.92,35.76,473.01
12.02,1017.27,96.72,40.66,464.5
31.02,1011.16,47.64,69.51,431.15
20.11,1008.73,93.24,50.78,447.42
12.24,1013.38,90.26,41.62,461.23
29.11,1009.6,56.93,74.78,438.75
12.58,1012.86,94.01,43.67,472.65
25.21,1013.19,62.85,59.21,438.7
25.64,1011.06,71.06,68.08,431.77
15.5,1016.24,78.13,39.16,469.52
28.61,1006.95,73.06,70.36,440.16
6.57,1004.48,74.82,42.07,483.86
29.5,1011.27,52.81,71.14,430.85
27.4,1004.71,51.5,66.48,439.66
22.06,1010.46,58.01,43.43,448.92
23.35,1005.99,90.79,71.77,434.6
6.76,1015.67,87.16,40.62,478.56
20.62,1007.37,87.51,48.41,445.4
27.2,1011.47,47.14,65.18,436.99
24.17,1003.9,90.36,71.25,435.66
12.88,1022.71,88.58,44,470.31
29.23,1008.49,57.88,74.22,428.9
11.62,1016.66,76.32,43.48,468.37
28.41,1008.22,57.93,66.91,440.52
29.25,1013.88,38.57,67.32,437.94
5.43,1007.5,86.27,39.9,487.84
10.28,1010.45,74.15,39.64,477.65
7.95,1009.32,80.8,37.49,479.78
17.33,1013.77,82.77,53.16,459.78
11.02,1020.69,92.13,41.26,471.93
14.41,1016.32,59.55,43.13,467.46
19.69,1020.72,70.86,56.65,456.18
6.65,1014.01,87.6,38.5,491.54
8.88,1026.61,76.16,36.66,480.2
16.46,1006.08,89,48.6,449.58
20.2,1010.66,84.24,60.1,451.17
22.87,1009.36,93.05,74.22,438.67
28.83,1006.28,75.65,71.32,437.99
16.7,1006.19,89.33,36.99,464.7
22.36,1021.05,68.43,64.15,453.94
23.96,1013.98,47.22,46.93,450.86
23.19,1008.33,82,60.75,439.43
25.65,1011.27,75.26,68.08,435.91
13.22,1007.82,92.72,40.83,472.72
18.75,1007.99,75.76,44.9,452.77
28.02,1013.96,46.2,63.9,444.42
23.09,1012.23,83.25,63.91,447.9
26.21,1016.06,44.31,65.12,444.44
33.8,1004.88,49.37,64.96,427.28
26.45,1008.87,53.25,47.43,442.12
30.82,1012.06,70.69,78.87,432.01
14.22,1012,75.28,44.99,460.53
29.45,1018.12,50.68,75.6,437.31
6.99,1019.32,68.95,35.19,480.05
22.43,1008.97,85.98,55.97,443.74
16.57,1016.19,81.02,63.31,454.78
23.75,1004.41,85.44,66.54,436.57
29.05,1008.6,78.69,71.85,428.39
13.28,1023.17,63.98,43.8,466.78
7.76,1014.82,76.47,37.7,480.7
14.93,1014.31,80.68,39.39,468.88
18.5,1009.23,83.21,47.45,450.22
